# beta x_V
1.482248224822482285e+01 6.016981210793065114e-12
1.482448244824482408e+01 5.996618597687645626e-12
1.482648264826482531e+01 5.976324900933307447e-12
1.482848284828482832e+01 5.956099887267520214e-12
1.483048304830483133e+01 5.935943324217371777e-12
1.483248324832483256e+01 5.915854980096876630e-12
1.483448344834483379e+01 5.895834624004256069e-12
1.483648364836483680e+01 5.875882025819335481e-12
1.483848384838483980e+01 5.855996956200929518e-12
1.484048404840483926e+01 5.836179186584178799e-12
1.484248424842484226e+01 5.816428489177811494e-12
1.484448444844484527e+01 5.796744636961728016e-12
1.484648464846484650e+01 5.777127403684265837e-12
1.484848484848484773e+01 5.757576563859588693e-12
1.485048504850485074e+01 5.738091892765120232e-12
1.485248524852485374e+01 5.718673166439001073e-12
1.485448544854485320e+01 5.699320161677491753e-12
1.485648564856485621e+01 5.680032656032290849e-12
1.485848584858485921e+01 5.660810427808177036e-12
1.486048604860486044e+01 5.641653256060347397e-12
1.486248624862486167e+01 5.622560920591855111e-12
1.486448644864486468e+01 5.603533201951110133e-12
1.486648664866486769e+01 5.584569881429397658e-12
1.486848684868486892e+01 5.565670741058321447e-12
1.487048704870487015e+01 5.546835563607268172e-12
1.487248724872487315e+01 5.528064132580941215e-12
1.487448744874487438e+01 5.509356232216923556e-12
1.487648764876487562e+01 5.490711647483096878e-12
1.487848784878487862e+01 5.472130164075218985e-12
1.488048804880488163e+01 5.453611568414488314e-12
1.488248824882488286e+01 5.435155647645063193e-12
1.488448844884488409e+01 5.416762189631577073e-12
1.488648864886488710e+01 5.398430982956729685e-12
1.488848884888488833e+01 5.380161816918912130e-12
1.489048904890488956e+01 5.361954481529679287e-12
1.489248924892489256e+01 5.343808767511391063e-12
1.489448944894489557e+01 5.325724466294831011e-12
1.489648964896489680e+01 5.307701370016783764e-12
1.489848984898489803e+01 5.289739271517605993e-12
1.490049004900490104e+01 5.271837964338881386e-12
1.490249024902490227e+01 5.253997242721093394e-12
1.490449044904490350e+01 5.236216901601163884e-12
1.490649064906490651e+01 5.218496736610140426e-12
1.490849084908490951e+01 5.200836544070883580e-12
1.491049104910491074e+01 5.183236120995688751e-12
1.491249124912491197e+01 5.165695265083921779e-12
1.491449144914491498e+01 5.148213774719728035e-12
1.491649164916491621e+01 5.130791448969755251e-12
1.491849184918491744e+01 5.113428087580753567e-12
1.492049204920492045e+01 5.096123490977320976e-12
1.492249224922492346e+01 5.078877460259634234e-12
1.492449244924492469e+01 5.061689797201137764e-12
1.492649264926492592e+01 5.044560304246227707e-12
1.492849284928492892e+01 5.027488784508015956e-12
1.493049304930493015e+01 5.010475041766108718e-12
1.493249324932493138e+01 4.993518880464260684e-12
1.493449344934493439e+01 4.976620105708173792e-12
1.493649364936493740e+01 4.959778523263279831e-12
1.493849384938493863e+01 4.942993939552490741e-12
1.494049404940493986e+01 4.926266161653927092e-12
1.494249424942494286e+01 4.909594997298737851e-12
1.494449444944494410e+01 4.892980254868937113e-12
1.494649464946494533e+01 4.876421743395105926e-12
1.494849484948494833e+01 4.859919272554243560e-12
1.495049504950495134e+01 4.843472652667609891e-12
1.495249524952495257e+01 4.827081694698512049e-12
1.495449544954495380e+01 4.810746210250105598e-12
1.495649564956495681e+01 4.794466011563253082e-12
1.495849584958495981e+01 4.778240911514400331e-12
1.496049604960495927e+01 4.762070723613404306e-12
1.496249624962496227e+01 4.745955262001292280e-12
1.496449644964496528e+01 4.729894341448291627e-12
1.496649664966496651e+01 4.713887777351611624e-12
1.496849684968496774e+01 4.697935385733293104e-12
1.497049704970497075e+01 4.682036983238128385e-12
1.497249724972497376e+01 4.666192387131582820e-12
1.497449744974497321e+01 4.650401415297675953e-12
1.497649764976497622e+01 4.634663886236791592e-12
1.497849784978497922e+01 4.618979619063760104e-12
1.498049804980498045e+01 4.603348433505674146e-12
1.498249824982498168e+01 4.587770149899811822e-12
1.498449844984498469e+01 4.572244589191592972e-12
1.498649864986498770e+01 4.556771572932548372e-12
1.498849884988498893e+01 4.541350923278242094e-12
1.499049904990499016e+01 4.525982462986199512e-12
1.499249924992499317e+01 4.510666015413892670e-12
1.499449944994499440e+01 4.495401404516758757e-12
1.499649964996499563e+01 4.480188454846084502e-12
1.499849984998499863e+01 4.465026991547036770e-12
1.500050005000500164e+01 4.449916840356674584e-12
1.500250025002500287e+01 4.434857827601923985e-12
1.500450045004500410e+01 4.419849780197548853e-12
1.500650065006500711e+01 4.404892525644190397e-12
1.500850085008500834e+01 4.389985892026424407e-12
1.501050105010500957e+01 4.375129708010703805e-12
1.501250125012501258e+01 4.360323802843426405e-12
1.501450145014501558e+01 4.345568006349005089e-12
1.501650165016501681e+01 4.330862148927875795e-12
1.501850185018501804e+01 4.316206061554528109e-12
1.502050205020502105e+01 4.301599575775583530e-12
1.502250225022502228e+01 4.287042523707902000e-12
1.502450245024502351e+01 4.272534738036572918e-12
1.502650265026502652e+01 4.258076052013026526e-12
1.502850285028502952e+01 4.243666299453145279e-12
1.503050305030503075e+01 4.229305314735329186e-12
1.503250325032503198e+01 4.214992932798562757e-12
1.503450345034503499e+01 4.200728989140543346e-12
1.503650365036503622e+01 4.186513319815831305e-12
1.503850385038503745e+01 4.172345761433885426e-12
1.504050405040504046e+01 4.158226151157222792e-12
1.504250425042504347e+01 4.144154326699571351e-12
1.504450445044504470e+01 4.130130126323982101e-12
1.504650465046504593e+01 4.116153388840942897e-12
1.504850485048504893e+01 4.102223953606545559e-12
1.505050505050505016e+01 4.088341660520683694e-12
1.505250525052505139e+01 4.074506350025134988e-12
1.505450545054505440e+01 4.060717863101759018e-12
1.505650565056505741e+01 4.046976041270701533e-12
1.505850585058505864e+01 4.033280726588542175e-12
1.506050605060505987e+01 4.019631761646454334e-12
1.506250625062506288e+01 4.006028989568425572e-12
1.506450645064506411e+01 3.992472254009482095e-12
1.506650665066506534e+01 3.978961399153823558e-12
1.506850685068506834e+01 3.965496269713067730e-12
1.507050705070507135e+01 3.952076710924488696e-12
1.507250725072507258e+01 3.938702568549209820e-12
1.507450745074507381e+01 3.925373688870415296e-12
1.507650765076507682e+01 3.912089918691595614e-12
1.507850785078507982e+01 3.898851105334818078e-12
1.508050805080507928e+01 3.885657096638959352e-12
1.508250825082508229e+01 3.872507740957867731e-12
1.508450845084508529e+01 3.859402887158764515e-12
1.508650865086508652e+01 3.846342384620426477e-12
1.508850885088508775e+01 3.833326083231438602e-12
1.509050905090509076e+01 3.820353833388492068e-12
1.509250925092509377e+01 3.807425485994689496e-12
1.509450945094509322e+01 3.794540892457819499e-12
1.509650965096509623e+01 3.781699904688561771e-12
1.509850985098509923e+01 3.768902375098932885e-12
1.510051005100510046e+01 3.756148156600497035e-12
1.510251025102510170e+01 3.743437102602672899e-12
1.510451045104510470e+01 3.730769067011068779e-12
1.510651065106510771e+01 3.718143904225824196e-12
1.510851085108510894e+01 3.705561469139908681e-12
1.511051105110511017e+01 3.693021617137444793e-12
1.511251125112511318e+01 3.680524204092051336e-12
1.511451145114511441e+01 3.668069086365231811e-12
1.511651165116511564e+01 3.655656120804651389e-12
1.511851185118511864e+01 3.643285164742524560e-12
1.512051205120512165e+01 3.630956075993997523e-12
1.512251225122512288e+01 3.618668712855490998e-12
1.512451245124512411e+01 3.606422934103049503e-12
1.512651265126512712e+01 3.594218598990740704e-12
1.512851285128512835e+01 3.582055567249067301e-12
1.513051305130512958e+01 3.569933699083291254e-12
1.513251325132513259e+01 3.557852855171859397e-12
1.513451345134513559e+01 3.545812896664819758e-12
1.513651365136513682e+01 3.533813685182208392e-12
1.513851385138513805e+01 3.521855082812435012e-12
1.514051405140514106e+01 3.509936952110715863e-12
1.514251425142514229e+01 3.498059156097531648e-12
1.514451445144514352e+01 3.486221558256983264e-12
1.514651465146514653e+01 3.474424022535256586e-12
1.514851485148514953e+01 3.462666413339080397e-12
1.515051505150515077e+01 3.450948595534143509e-12
1.515251525152515200e+01 3.439270434443521992e-12
1.515451545154515500e+01 3.427631795846153253e-12
1.515651565156515623e+01 3.416032545975318998e-12
1.515851585158515746e+01 3.404472551517051859e-12
1.516051605160516047e+01 3.392951679608629265e-12
1.516251625162516348e+01 3.381469797837066501e-12
1.516451645164516471e+01 3.370026774237574630e-12
1.516651665166516594e+01 3.358622477292024880e-12
1.516851685168516894e+01 3.347256775927455030e-12
1.517051705170517018e+01 3.335929539514590747e-12
1.517251725172517141e+01 3.324640637866288159e-12
1.517451745174517441e+01 3.313389941236062862e-12
1.517651765176517742e+01 3.302177320316621756e-12
1.517851785178517865e+01 3.291002646238352874e-12
1.518051805180517988e+01 3.279865790567826928e-12
1.518251825182518289e+01 3.268766625306339237e-12
1.518451845184518412e+01 3.257705022888466608e-12
1.518651865186518535e+01 3.246680856180544642e-12
1.518851885188518835e+01 3.235693998479233498e-12
1.519051905190519136e+01 3.224744323510080021e-12
1.519251925192519259e+01 3.213831705426049173e-12
1.519451945194519382e+01 3.202956018806055461e-12
1.519651965196519683e+01 3.192117138653540419e-12
1.519851985198519984e+01 3.181314940395055732e-12
1.520052005200519929e+01 3.170549299878823347e-12
1.520252025202520230e+01 3.159820093373234996e-12
1.520452045204520530e+01 3.149127197565551246e-12
1.520652065206520653e+01 3.138470489560413943e-12
1.520852085208520776e+01 3.127849846878421266e-12
1.521052105210521077e+01 3.117265147454745193e-12
1.521252125212521378e+01 3.106716269637740069e-12
1.521452145214521323e+01 3.096203092187538261e-12
1.521652165216521624e+01 3.085725494274590476e-12
1.521852185218521925e+01 3.075283355478388635e-12
1.522052205220522048e+01 3.064876555786015082e-12
1.522252225222522171e+01 3.054504975590753980e-12
1.522452245224522471e+01 3.044168495690736648e-12
1.522652265226522772e+01 3.033866997287586077e-12
1.522852285228522895e+01 3.023600361985036819e-12
1.523052305230523018e+01 3.013368471787550832e-12
1.523252325232523319e+01 3.003171209098984620e-12
1.523452345234523442e+01 2.993008456721259198e-12
1.523652365236523565e+01 2.982880097852961809e-12
1.523852385238523865e+01 2.972786016088028404e-12
1.524052405240524166e+01 2.962726095414426136e-12
1.524252425242524289e+01 2.952700220212797075e-12
1.524452445244524412e+01 2.942708275255116055e-12
1.524652465246524713e+01 2.932750145703378415e-12
1.524852485248524836e+01 2.922825717108312379e-12
1.525052505250524959e+01 2.912934875408005803e-12
1.525252525252525260e+01 2.903077506926621785e-12
1.525452545254525560e+01 2.893253498373110639e-12
1.525652565256525683e+01 2.883462736839891574e-12
1.525852585258525806e+01 2.873705109801531143e-12
1.526052605260526107e+01 2.863980505113474608e-12
1.526252625262526230e+01 2.854288811010776084e-12
1.526452645264526353e+01 2.844629916106767294e-12
1.526652665266526654e+01 2.835003709391798630e-12
1.526852685268526955e+01 2.825410080231980197e-12
1.527052705270527078e+01 2.815848918367897835e-12
1.527252725272527201e+01 2.806320113913322658e-12
1.527452745274527501e+01 2.796823557353965853e-12
1.527652765276527624e+01 2.787359139546249608e-12
1.527852785278527747e+01 2.777926751715994461e-12
1.528052805280528048e+01 2.768526285457199925e-12
1.528252825282528349e+01 2.759157632730813012e-12
1.528452845284528472e+01 2.749820685863467267e-12
1.528652865286528595e+01 2.740515337546232301e-12
1.528852885288528896e+01 2.731241480833393624e-12
1.529052905290529019e+01 2.721999009141249025e-12
1.529252925292529142e+01 2.712787816246833880e-12
1.529452945294529442e+01 2.703607796286724808e-12
1.529652965296529743e+01 2.694458843755836864e-12
1.529852985298529866e+01 2.685340853506198525e-12
1.530053005300529989e+01 2.676253720745722223e-12
1.530253025302530290e+01 2.667197341037018102e-12
1.530453045304530413e+01 2.658171610296217469e-12
1.530653065306530536e+01 2.649176424791727981e-12
1.530853085308530837e+01 2.640211681143063557e-12
1.531053105310531137e+01 2.631277276319673483e-12
1.531253125312531260e+01 2.622373107639742430e-12
1.531453145314531383e+01 2.613499072768992502e-12
1.531653165316531684e+01 2.604655069719522837e-12
1.531853185318531985e+01 2.595840996848654867e-12
1.532053205320531930e+01 2.587056752857752130e-12
1.532253225322532231e+01 2.578302236791005351e-12
1.532453245324532531e+01 2.569577348034363327e-12
1.532653265326532654e+01 2.560881986314319215e-12
1.532853285328532777e+01 2.552216051696754581e-12
1.533053305330533078e+01 2.543579444585804449e-12
1.533253325332533379e+01 2.534972065722725990e-12
1.533453345334533324e+01 2.526393816184749428e-12
1.533653365336533625e+01 2.517844597383891399e-12
1.533853385338533926e+01 2.509324311065910066e-12
1.534053405340534049e+01 2.500832859309121701e-12
1.534253425342534172e+01 2.492370144523267757e-12
1.534453445344534472e+01 2.483936069448409400e-12
1.534653465346534773e+01 2.475530537153824067e-12
1.534853485348534896e+01 2.467153451036874145e-12
1.535053505350535019e+01 2.458804714821884951e-12
1.535253525352535320e+01 2.450484232559049765e-12
1.535453545354535443e+01 2.442191908623349407e-12
1.535653565356535566e+01 2.433927647713410422e-12
1.535853585358535867e+01 2.425691354850428692e-12
1.536053605360536167e+01 2.417482935377097093e-12
1.536253625362536290e+01 2.409302294956495182e-12
1.536453645364536413e+01 2.401149339570997866e-12
1.536653665366536714e+01 2.393023975521202655e-12
1.536853685368536837e+01 2.384926109424879933e-12
1.537053705370536960e+01 2.376855648215850931e-12
1.537253725372537261e+01 2.368812499142943657e-12
1.537453745374537561e+01 2.360796569768936705e-12
1.537653765376537685e+01 2.352807767969486907e-12
1.537853785378537808e+01 2.344846001932051738e-12
1.538053805380538108e+01 2.336911180154851301e-12
1.538253825382538231e+01 2.329003211445835967e-12
1.538453845384538354e+01 2.321122004921595451e-12
1.538653865386538655e+01 2.313267470006335738e-12
1.538853885388538956e+01 2.305439516430851977e-12
1.539053905390539079e+01 2.297638054231477136e-12
1.539253925392539202e+01 2.289862993749032274e-12
1.539453945394539502e+01 2.282114245627810338e-12
1.539653965396539625e+01 2.274391720814570863e-12
1.539853985398539749e+01 2.266695330557473280e-12
1.540054005400540049e+01 2.259024986405078080e-12
1.540254025402540350e+01 2.251380600205343132e-12
1.540454045404540473e+01 2.243762084104596571e-12
1.540654065406540596e+01 2.236169350546514536e-12
1.540854085408540897e+01 2.228602312271126776e-12
1.541054105410541020e+01 2.221060882313833566e-12
1.541254125412541143e+01 2.213544974004366884e-12
1.541454145414541443e+01 2.206054500965812982e-12
1.541654165416541744e+01 2.198589377113633336e-12
1.541854185418541867e+01 2.191149516654661372e-12
1.542054205420541990e+01 2.183734834086103223e-12
1.542254225422542291e+01 2.176345244194567566e-12
1.542454245424542414e+01 2.168980662055106776e-12
1.542654265426542537e+01 2.161641003030199507e-12
1.542854285428542838e+01 2.154326182768799113e-12
1.543054305430543138e+01 2.147036117205376409e-12
1.543254325432543261e+01 2.139770722558938206e-12
1.543454345434543384e+01 2.132529915332054727e-12
1.543654365436543685e+01 2.125313612309911657e-12
1.543854385438543986e+01 2.118121730559362204e-12
1.544054405440543931e+01 2.110954187427973895e-12
1.544254425442544232e+01 2.103810900543030151e-12
1.544454445444544533e+01 2.096691787810659076e-12
1.544654465446544656e+01 2.089596767414845526e-12
1.544854485448544779e+01 2.082525757816486802e-12
1.545054505450545079e+01 2.075478677752464895e-12
1.545254525452545380e+01 2.068455446234726815e-12
1.545454545454545325e+01 2.061455982549345530e-12
